Ref,Val,Package,PosX,PosY,Rot,Side
"MMBTA42","SOT-23","SOT-23",78.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",238.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",38.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",134.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",86.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",46.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",158.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",54.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",150.700000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",94.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",78.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-47.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-103.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",22.700000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-87.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",190.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",254.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",230.690000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",182.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",70.700000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",206.700000,-111.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",166.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",198.700000,-119.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",214.700000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-95.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",62.690000,-127.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",142.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",126.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",6.700000,-71.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",222.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",14.700000,-55.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",30.690000,-79.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",174.690000,-63.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-7.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-31.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",110.690000,-39.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",118.690000,-23.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",102.690000,-15.000000,-90.000000,top
"MMBTA42","SOT-23","SOT-23",246.690000,-87.000000,-90.000000,top
